/mnt/sdb1/shared/RGB/43/crops/40648.jpg,/mnt/sdb1/shared/depth/43/aligned/40647.png
/mnt/sdb1/shared/RGB/14/crops/63594.jpg,/mnt/sdb1/shared/depth/14/aligned/63593.png
/mnt/sdb1/shared/RGB/8/crops/31919.jpg,/mnt/sdb1/shared/depth/8/aligned/31918.png
/mnt/sdb1/shared/RGB/115/crops/13543.jpg,/mnt/sdb1/shared/depth/115/aligned/13542.png
/mnt/sdb1/shared/RGB/86/crops/85365.jpg,/mnt/sdb1/shared/depth/86/aligned/85364.png
/mnt/sdb1/shared/RGB/6/crops/72851.jpg,/mnt/sdb1/shared/depth/6/aligned/72850.png
/mnt/sdb1/shared/RGB/42/crops/1520.jpg,/mnt/sdb1/shared/depth/42/aligned/1519.png
/mnt/sdb1/shared/RGB/13/crops/2173.jpg,/mnt/sdb1/shared/depth/13/aligned/2172.png
/mnt/sdb1/shared/RGB/118/crops/38828.jpg,/mnt/sdb1/shared/depth/118/aligned/38827.png
/mnt/sdb1/shared/RGB/86/crops/135467.jpg,/mnt/sdb1/shared/depth/86/aligned/135466.png
/mnt/sdb1/shared/RGB/1/crops/20666.jpg,/mnt/sdb1/shared/depth/1/aligned/20665.png
/mnt/sdb1/shared/RGB/81/crops/9640.jpg,/mnt/sdb1/shared/depth/81/aligned/9639.png
/mnt/sdb1/shared/RGB/118/crops/49071.jpg,/mnt/sdb1/shared/depth/118/aligned/49070.png
/mnt/sdb1/shared/RGB/83/crops/36795.jpg,/mnt/sdb1/shared/depth/83/aligned/36794.png
/mnt/sdb1/shared/RGB/14/crops/21814.jpg,/mnt/sdb1/shared/depth/14/aligned/21813.png
/mnt/sdb1/shared/RGB/115/crops/13828.jpg,/mnt/sdb1/shared/depth/115/aligned/13827.png
/mnt/sdb1/shared/RGB/86/crops/57673.jpg,/mnt/sdb1/shared/depth/86/aligned/57672.png
/mnt/sdb1/shared/RGB/42/crops/23582.jpg,/mnt/sdb1/shared/depth/42/aligned/23581.png
/mnt/sdb1/shared/RGB/83/crops/20949.jpg,/mnt/sdb1/shared/depth/83/aligned/20948.png
/mnt/sdb1/shared/RGB/9/crops/10234.jpg,/mnt/sdb1/shared/depth/9/aligned/10233.png
/mnt/sdb1/shared/RGB/15/crops/59943.jpg,/mnt/sdb1/shared/depth/15/aligned/59942.png
/mnt/sdb1/shared/RGB/55/crops/41616.jpg,/mnt/sdb1/shared/depth/55/aligned/41615.png
/mnt/sdb1/shared/RGB/83/crops/12001.jpg,/mnt/sdb1/shared/depth/83/aligned/12000.png
/mnt/sdb1/shared/RGB/81/crops/25815.jpg,/mnt/sdb1/shared/depth/81/aligned/25814.png
/mnt/sdb1/shared/RGB/15/crops/87323.jpg,/mnt/sdb1/shared/depth/15/aligned/87322.png
/mnt/sdb1/shared/RGB/115/crops/8837.jpg,/mnt/sdb1/shared/depth/115/aligned/8836.png
/mnt/sdb1/shared/RGB/115/crops/14041.jpg,/mnt/sdb1/shared/depth/115/aligned/14040.png
