/mnt/sdb1/shared/RGB/118/crops/11958.jpg,/mnt/sdb1/shared/depth/118/aligned/11957.png
/mnt/sdb1/shared/RGB/9/crops/11673.jpg,/mnt/sdb1/shared/depth/9/aligned/11672.png
/mnt/sdb1/shared/RGB/9/crops/36064.jpg,/mnt/sdb1/shared/depth/9/aligned/36063.png
/mnt/sdb1/shared/RGB/15/crops/43544.jpg,/mnt/sdb1/shared/depth/15/aligned/43543.png
/mnt/sdb1/shared/RGB/14/crops/78714.jpg,/mnt/sdb1/shared/depth/14/aligned/78713.png
/mnt/sdb1/shared/RGB/6/crops/57521.jpg,/mnt/sdb1/shared/depth/6/aligned/57520.png
/mnt/sdb1/shared/RGB/86/crops/95409.jpg,/mnt/sdb1/shared/depth/86/aligned/95408.png
/mnt/sdb1/shared/RGB/2/crops/27025.jpg,/mnt/sdb1/shared/depth/2/aligned/27024.png
/mnt/sdb1/shared/RGB/115/crops/15806.jpg,/mnt/sdb1/shared/depth/115/aligned/15805.png
/mnt/sdb1/shared/RGB/83/crops/299.jpg,/mnt/sdb1/shared/depth/83/aligned/298.png
/mnt/sdb1/shared/RGB/42/crops/45791.jpg,/mnt/sdb1/shared/depth/42/aligned/45790.png
/mnt/sdb1/shared/RGB/55/crops/43554.jpg,/mnt/sdb1/shared/depth/55/aligned/43553.png
/mnt/sdb1/shared/RGB/9/crops/42833.jpg,/mnt/sdb1/shared/depth/9/aligned/42832.png
/mnt/sdb1/shared/RGB/83/crops/33666.jpg,/mnt/sdb1/shared/depth/83/aligned/33665.png
/mnt/sdb1/shared/RGB/81/crops/35119.jpg,/mnt/sdb1/shared/depth/81/aligned/35118.png
/mnt/sdb1/shared/RGB/55/crops/49097.jpg,/mnt/sdb1/shared/depth/55/aligned/49096.png
/mnt/sdb1/shared/RGB/81/crops/38356.jpg,/mnt/sdb1/shared/depth/81/aligned/38355.png
/mnt/sdb1/shared/RGB/83/crops/10714.jpg,/mnt/sdb1/shared/depth/83/aligned/10713.png
/mnt/sdb1/shared/RGB/15/crops/14715.jpg,/mnt/sdb1/shared/depth/15/aligned/14714.png
/mnt/sdb1/shared/RGB/9/crops/35672.jpg,/mnt/sdb1/shared/depth/9/aligned/35671.png
/mnt/sdb1/shared/RGB/81/crops/6519.jpg,/mnt/sdb1/shared/depth/81/aligned/6518.png
/mnt/sdb1/shared/RGB/86/crops/88712.jpg,/mnt/sdb1/shared/depth/86/aligned/88711.png
/mnt/sdb1/shared/RGB/115/crops/1723.jpg,/mnt/sdb1/shared/depth/115/aligned/1722.png
/mnt/sdb1/shared/RGB/15/crops/37500.jpg,/mnt/sdb1/shared/depth/15/aligned/37499.png
/mnt/sdb1/shared/RGB/115/crops/659.jpg,/mnt/sdb1/shared/depth/115/aligned/658.png
/mnt/sdb1/shared/RGB/6/crops/81746.jpg,/mnt/sdb1/shared/depth/6/aligned/81745.png
/mnt/sdb1/shared/RGB/118/crops/8421.jpg,/mnt/sdb1/shared/depth/118/aligned/8420.png
/mnt/sdb1/shared/RGB/115/crops/7549.jpg,/mnt/sdb1/shared/depth/115/aligned/7548.png
/mnt/sdb1/shared/RGB/83/crops/19750.jpg,/mnt/sdb1/shared/depth/83/aligned/19749.png
/mnt/sdb1/shared/RGB/13/crops/69760.jpg,/mnt/sdb1/shared/depth/13/aligned/69759.png
/mnt/sdb1/shared/RGB/115/crops/9819.jpg,/mnt/sdb1/shared/depth/115/aligned/9818.png
/mnt/sdb1/shared/RGB/9/crops/4200.jpg,/mnt/sdb1/shared/depth/9/aligned/4199.png
/mnt/sdb1/shared/RGB/83/crops/16601.jpg,/mnt/sdb1/shared/depth/83/aligned/16600.png
/mnt/sdb1/shared/RGB/1/crops/40412.jpg,/mnt/sdb1/shared/depth/1/aligned/40411.png
/mnt/sdb1/shared/RGB/1/crops/40643.jpg,/mnt/sdb1/shared/depth/1/aligned/40642.png
/mnt/sdb1/shared/RGB/6/crops/54181.jpg,/mnt/sdb1/shared/depth/6/aligned/54180.png
/mnt/sdb1/shared/RGB/1/crops/2764.jpg,/mnt/sdb1/shared/depth/1/aligned/2763.png
/mnt/sdb1/shared/RGB/81/crops/12455.jpg,/mnt/sdb1/shared/depth/81/aligned/12454.png
/mnt/sdb1/shared/RGB/13/crops/57910.jpg,/mnt/sdb1/shared/depth/13/aligned/57909.png
/mnt/sdb1/shared/RGB/81/crops/27666.jpg,/mnt/sdb1/shared/depth/81/aligned/27665.png
/mnt/sdb1/shared/RGB/14/crops/78090.jpg,/mnt/sdb1/shared/depth/14/aligned/78089.png
/mnt/sdb1/shared/RGB/81/crops/2830.jpg,/mnt/sdb1/shared/depth/81/aligned/2829.png
/mnt/sdb1/shared/RGB/15/crops/33057.jpg,/mnt/sdb1/shared/depth/15/aligned/33056.png
/mnt/sdb1/shared/RGB/6/crops/66770.jpg,/mnt/sdb1/shared/depth/6/aligned/66769.png
/mnt/sdb1/shared/RGB/55/crops/6258.jpg,/mnt/sdb1/shared/depth/55/aligned/6257.png
/mnt/sdb1/shared/RGB/86/crops/22928.jpg,/mnt/sdb1/shared/depth/86/aligned/22927.png
/mnt/sdb1/shared/RGB/13/crops/85458.jpg,/mnt/sdb1/shared/depth/13/aligned/85457.png
/mnt/sdb1/shared/RGB/6/crops/61415.jpg,/mnt/sdb1/shared/depth/6/aligned/61414.png
/mnt/sdb1/shared/RGB/81/crops/40869.jpg,/mnt/sdb1/shared/depth/81/aligned/40868.png
/mnt/sdb1/shared/RGB/2/crops/30089.jpg,/mnt/sdb1/shared/depth/2/aligned/30088.png
/mnt/sdb1/shared/RGB/117/crops/44075.jpg,/mnt/sdb1/shared/depth/117/aligned/44074.png
/mnt/sdb1/shared/RGB/55/crops/22388.jpg,/mnt/sdb1/shared/depth/55/aligned/22387.png
/mnt/sdb1/shared/RGB/15/crops/59944.jpg,/mnt/sdb1/shared/depth/15/aligned/59943.png
/mnt/sdb1/shared/RGB/115/crops/1690.jpg,/mnt/sdb1/shared/depth/115/aligned/1689.png
/mnt/sdb1/shared/RGB/117/crops/28291.jpg,/mnt/sdb1/shared/depth/117/aligned/28290.png
/mnt/sdb1/shared/RGB/55/crops/63941.jpg,/mnt/sdb1/shared/depth/55/aligned/63940.png
/mnt/sdb1/shared/RGB/55/crops/75994.jpg,/mnt/sdb1/shared/depth/55/aligned/75993.png
/mnt/sdb1/shared/RGB/55/crops/48911.jpg,/mnt/sdb1/shared/depth/55/aligned/48910.png
/mnt/sdb1/shared/RGB/81/crops/21296.jpg,/mnt/sdb1/shared/depth/81/aligned/21295.png
/mnt/sdb1/shared/RGB/6/crops/56403.jpg,/mnt/sdb1/shared/depth/6/aligned/56402.png
/mnt/sdb1/shared/RGB/43/crops/637.jpg,/mnt/sdb1/shared/depth/43/aligned/636.png
/mnt/sdb1/shared/RGB/118/crops/29005.jpg,/mnt/sdb1/shared/depth/118/aligned/29004.png
/mnt/sdb1/shared/RGB/13/crops/41022.jpg,/mnt/sdb1/shared/depth/13/aligned/41021.png
/mnt/sdb1/shared/RGB/6/crops/86925.jpg,/mnt/sdb1/shared/depth/6/aligned/86924.png
/mnt/sdb1/shared/RGB/14/crops/73066.jpg,/mnt/sdb1/shared/depth/14/aligned/73065.png
/mnt/sdb1/shared/RGB/43/crops/69216.jpg,/mnt/sdb1/shared/depth/43/aligned/69215.png
/mnt/sdb1/shared/RGB/42/crops/72186.jpg,/mnt/sdb1/shared/depth/42/aligned/72185.png
/mnt/sdb1/shared/RGB/115/crops/8366.jpg,/mnt/sdb1/shared/depth/115/aligned/8365.png
/mnt/sdb1/shared/RGB/55/crops/17724.jpg,/mnt/sdb1/shared/depth/55/aligned/17723.png
/mnt/sdb1/shared/RGB/118/crops/15753.jpg,/mnt/sdb1/shared/depth/118/aligned/15752.png
/mnt/sdb1/shared/RGB/81/crops/13580.jpg,/mnt/sdb1/shared/depth/81/aligned/13579.png
/mnt/sdb1/shared/RGB/117/crops/40704.jpg,/mnt/sdb1/shared/depth/117/aligned/40703.png
/mnt/sdb1/shared/RGB/6/crops/21911.jpg,/mnt/sdb1/shared/depth/6/aligned/21910.png
/mnt/sdb1/shared/RGB/81/crops/4748.jpg,/mnt/sdb1/shared/depth/81/aligned/4747.png
/mnt/sdb1/shared/RGB/43/crops/56666.jpg,/mnt/sdb1/shared/depth/43/aligned/56665.png
/mnt/sdb1/shared/RGB/8/crops/36743.jpg,/mnt/sdb1/shared/depth/8/aligned/36742.png
/mnt/sdb1/shared/RGB/118/crops/73664.jpg,/mnt/sdb1/shared/depth/118/aligned/73663.png
/mnt/sdb1/shared/RGB/42/crops/15932.jpg,/mnt/sdb1/shared/depth/42/aligned/15931.png
/mnt/sdb1/shared/RGB/55/crops/16257.jpg,/mnt/sdb1/shared/depth/55/aligned/16256.png
/mnt/sdb1/shared/RGB/6/crops/2980.jpg,/mnt/sdb1/shared/depth/6/aligned/2979.png
/mnt/sdb1/shared/RGB/8/crops/40831.jpg,/mnt/sdb1/shared/depth/8/aligned/40830.png
/mnt/sdb1/shared/RGB/15/crops/18548.jpg,/mnt/sdb1/shared/depth/15/aligned/18547.png
/mnt/sdb1/shared/RGB/117/crops/29981.jpg,/mnt/sdb1/shared/depth/117/aligned/29980.png
/mnt/sdb1/shared/RGB/117/crops/19788.jpg,/mnt/sdb1/shared/depth/117/aligned/19787.png
/mnt/sdb1/shared/RGB/42/crops/57398.jpg,/mnt/sdb1/shared/depth/42/aligned/57397.png
/mnt/sdb1/shared/RGB/15/crops/52749.jpg,/mnt/sdb1/shared/depth/15/aligned/52748.png
/mnt/sdb1/shared/RGB/15/crops/6021.jpg,/mnt/sdb1/shared/depth/15/aligned/6020.png
